ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,ATENDIMENTO_BAIRRO_NOME,n
2017,2,Perturbação do sossego,MERCÊS,1
2017,2,Perturbação do sossego,MOSSUNGUÊ,1
2017,2,Perturbação do sossego,NOVO MUNDO,2
2017,2,Perturbação do sossego,PILARZINHO,1
2017,2,Perturbação do sossego,PINHEIRINHO,1
2017,2,Perturbação do sossego,PRADO VELHO,1
2017,2,Perturbação do sossego,SANTA FELICIDADE,1
2017,2,Perturbação do sossego,SANTO INÁCIO,4
2017,2,Perturbação do sossego,SÃO FRANCISCO,23
2017,2,Perturbação do sossego,SÃO JOÃO,4
2017,2,Perturbação do sossego,SÃO MIGUEL,1
2017,2,Perturbação do sossego,SÍTIO CERCADO,1
2017,2,Perturbação do sossego,TABOÃO,1
2017,2,Perturbação do sossego,VILA IZABEL,1
2017,2,Perturbação do sossego,XAXIM,1
2017,2,Pesca em local proibido,AUGUSTA,2
2017,2,Pesca em local proibido,BAIRRO ALTO,1
2017,2,Pesca em local proibido,BOQUEIRÃO,2
2017,2,Pesca em local proibido,FAZENDINHA,1
2017,2,Pesca em local proibido,SANTO INÁCIO,1
2017,2,Pesca em local proibido,SÃO JOÃO,1
2017,2,Porte Ilegal,CAPÃO RASO,1
2017,2,Porte Ilegal,CIDADE INDUSTRIAL,1
2017,2,Queda de árvore,BOQUEIRÃO,1
2017,2,Queda de árvore,CAPÃO DA IMBUIA,1
2017,2,Queda de árvore,CENTRO,1
2017,2,Queda de fios de energia,CIDADE INDUSTRIAL,1
2017,2,Queda de galho,CENTRO,1
2017,2,Queda de galho,SÍTIO CERCADO,1
2017,2,Queima a céu aberto,ALTO BOQUEIRÃO,5
2017,2,Queima a céu aberto,ATUBA,1
2017,2,Queima a céu aberto,BACACHERI,1
2017,2,Queima a céu aberto,BAIRRO ALTO,1
2017,2,Queima a céu aberto,BARREIRINHA,1
2017,2,Queima a céu aberto,BOA VISTA,3
2017,2,Queima a céu aberto,BOQUEIRÃO,3
2017,2,Queima a céu aberto,CABRAL,1
2017,2,Queima a céu aberto,CAMPO COMPRIDO,1
2017,2,Queima a céu aberto,CAMPO DE SANTANA,1
2017,2,Queima a céu aberto,CENTRO,2
2017,2,Queima a céu aberto,CIDADE INDUSTRIAL,1
2017,2,Queima a céu aberto,FAZENDINHA,1
2017,2,Queima a céu aberto,GUABIROTUBA,1
2017,2,Queima a céu aberto,NOVO MUNDO,2
2017,2,Queima a céu aberto,PINHEIRINHO,1
2017,2,Queima a céu aberto,PORTÃO,1
2017,2,Queima a céu aberto,PRADO VELHO,1
2017,2,Queima a céu aberto,REBOUÇAS,1
2017,2,Queima a céu aberto,SANTA CÂNDIDA,1
2017,2,Queima a céu aberto,TABOÃO,1
2017,2,Queima a céu aberto,TATUQUARA,2
2017,2,Queima a céu aberto,UBERABA,2
2017,2,Queima a céu aberto,UMBARÁ,1
2017,2,Queima a céu aberto,XAXIM,1
2017,2,Retirada de invasão,SANTA CÂNDIDA,1
2017,2,Risco de acidente / à vida,JARDIM BOTÂNICO,1
2017,2,Risco de acidente / à vida,SANTA FELICIDADE,3
2017,2,Risco de acidente / à vida,SÃO MIGUEL,1
2017,2,Risco de acidente / à vida,TATUQUARA,1
2017,2,Rixa,CENTRO,1
2017,2,Rixa,PORTÃO,1
2017,2,Ronda,ABRANCHES,1
2017,2,Ronda,ÁGUA VERDE,1
2017,2,Ronda,BACACHERI,2
2017,2,Ronda,CAJURU,3
2017,2,Ronda,CENTRO,2
2017,2,Ronda,CIDADE INDUSTRIAL,2
2017,2,Ronda,FAZENDINHA,1
2017,2,Ronda,SANTO INÁCIO,1
2017,2,Ronda,SÍTIO CERCADO,1
2017,2,Ronda,TATUQUARA,1
2017,2,Roubo,ABRANCHES,1
2017,2,Roubo,ÁGUA VERDE,2
2017,2,Roubo,ALTO BOQUEIRÃO,4
2017,2,Roubo,ALTO DA GLÓRIA,1
2017,2,Roubo,ALTO DA RUA XV,2
2017,2,Roubo,ATUBA,2
2017,2,Roubo,BACACHERI,2
2017,2,Roubo,BARREIRINHA,1
2017,2,Roubo,BIGORRILHO,3
2017,2,Roubo,BOA VISTA,1
2017,2,Roubo,BOM RETIRO,1
2017,2,Roubo,BOQUEIRÃO,9
2017,2,Roubo,BUTIATUVINHA,1
2017,2,Roubo,CABRAL,1
2017,2,Roubo,CACHOEIRA,1
2017,2,Roubo,CAJURU,9
2017,2,Roubo,CAMPINA DO SIQUEIRA,3
2017,2,Roubo,CAMPO COMPRIDO,1
2017,2,Roubo,CAMPO DE SANTANA,2
2017,2,Roubo,CAPÃO DA IMBUIA,4
2017,2,Roubo,CAPÃO RASO,7
2017,2,Roubo,CENTRO,45
2017,2,Roubo,CENTRO CÍVICO,3
2017,2,Roubo,CIDADE INDUSTRIAL,7
2017,2,Roubo,CRISTO REI,1
2017,2,Roubo,FANNY,1
2017,2,Roubo,GANCHINHO,1
2017,2,Roubo,GUABIROTUBA,1
2017,2,Roubo,GUAÍRA,4
2017,2,Roubo,HAUER,5
2017,2,Roubo,JARDIM BOTÂNICO,4
2017,2,Roubo,JARDIM DAS AMÉRICAS,1
2017,2,Roubo,MERCÊS,1
2017,2,Roubo,MOSSUNGUÊ,1
2017,2,Roubo,NOVO MUNDO,1
2017,2,Roubo,PAROLIN,3
2017,2,Roubo,PINHEIRINHO,3
2017,2,Roubo,PORTÃO,3
2017,2,Roubo,REBOUÇAS,9
2017,2,Roubo,SANTA CÂNDIDA,1
2017,2,Roubo,SANTA FELICIDADE,1
2017,2,Roubo,SANTO INÁCIO,1
2017,2,Roubo,SÃO LOURENÇO,4
2017,2,Roubo,SÍTIO CERCADO,31
2017,2,Roubo,TABOÃO,5
2017,2,Roubo,TARUMÃ,1
2017,2,Roubo,TATUQUARA,2
2017,2,Roubo,TINGUI,1
2017,2,Roubo,XAXIM,7
2017,2,Substância Ilícita,ABRANCHES,1
2017,2,Substância Ilícita,ÁGUA VERDE,4
2017,2,Substância Ilícita,ALTO BOQUEIRÃO,3
2017,2,Substância Ilícita,AUGUSTA,1
2017,2,Substância Ilícita,BACACHERI,3
2017,2,Substância Ilícita,BATEL,4
2017,2,Substância Ilícita,BIGORRILHO,4
2017,2,Substância Ilícita,BOA VISTA,1
2017,2,Substância Ilícita,BOQUEIRÃO,5
2017,2,Substância Ilícita,CAJURU,2
2017,2,Substância Ilícita,CAMPINA DO SIQUEIRA,1
2017,2,Substância Ilícita,CAMPO COMPRIDO,1
2017,2,Substância Ilícita,CENTRO,40
2017,2,Substância Ilícita,CIDADE INDUSTRIAL,2
2017,2,Substância Ilícita,FAZENDINHA,1
2017,2,Substância Ilícita,GUABIROTUBA,3
2017,2,Substância Ilícita,GUAÍRA,1
2017,2,Substância Ilícita,HAUER,1
2017,2,Substância Ilícita,JARDIM BOTÂNICO,2
2017,2,Substância Ilícita,JARDIM DAS AMÉRICAS,1
2017,2,Substância Ilícita,PINHEIRINHO,1
2017,2,Substância Ilícita,PORTÃO,2
2017,2,Substância Ilícita,SANTO INÁCIO,4
2017,2,Substância Ilícita,SÃO FRANCISCO,13
2017,2,Substância Ilícita,SÍTIO CERCADO,4
2017,2,Substância Ilícita,TATUQUARA,4
2017,2,Substância Ilícita,TINGUI,1
2017,2,Substância Ilícita,VILA IZABEL,2
2017,2,Suicídio,FAZENDINHA,1
2017,2,Tentativa,ÁGUA VERDE,1
2017,2,Tentativa,BACACHERI,1
2017,2,Tentativa,BIGORRILHO,1
2017,2,Tentativa,BOQUEIRÃO,2
2017,2,Tentativa,CAJURU,2
2017,2,Tentativa,CAPÃO DA IMBUIA,1
2017,2,Tentativa,CAPÃO RASO,2
2017,2,Tentativa,CENTRO,4
2017,2,Tentativa,FANNY,1
2017,2,Tentativa,FAZENDINHA,1
2017,2,Tentativa,SÃO FRANCISCO,1
2017,2,Tentativa,SÍTIO CERCADO,1
2017,2,Trânsito,ALTO BOQUEIRÃO,1
2017,2,Trânsito,ALTO DA RUA XV,1
2017,2,Trânsito,AUGUSTA,1
2017,2,Trânsito,BACACHERI,1
2017,2,Trânsito,BOQUEIRÃO,3
2017,2,Trânsito,CAJURU,3
2017,2,Trânsito,CAMPO COMPRIDO,1
2017,2,Trânsito,CAPÃO DA IMBUIA,1
2017,2,Trânsito,CENTRO,1
2017,2,Trânsito,CIDADE INDUSTRIAL,3
2017,2,Trânsito,PILARZINHO,1
2017,2,Trânsito,PORTÃO,1
2017,2,Trânsito,SANTA FELICIDADE,2
2017,2,Trânsito,SANTO INÁCIO,1
2017,2,Trânsito,SÍTIO CERCADO,2
2017,2,Trânsito,UMBARÁ,1
2017,2,Trânsito,XAXIM,1
2017,2,Uso indevido do cartão transporte,BOQUEIRÃO,1
2017,2,Uso indevido do cartão transporte,NOVO MUNDO,1
2017,2,Uso indevido do cartão transporte,PORTÃO,1
2017,2,Vazamento ou derramamento de Produto Perigoso ou Infectante,CAPÃO RASO,1
2017,2,Veículo,AUGUSTA,1
2017,2,Veículo,BIGORRILHO,1
2017,2,Veículo,BOQUEIRÃO,6
2017,2,Veículo,CENTRO,2
2017,2,Veículo,CIDADE INDUSTRIAL,2
2017,2,Veículo,SÃO FRANCISCO,1
2017,2,Veículo,TATUQUARA,1
2017,2,Veículo,UBERABA,1
2017,2,Veículo,VILA IZABEL,1
2017,2,Verificação,CENTRO,1
2017,2,Vias de fato,ABRANCHES,1
2017,2,Vias de fato,BIGORRILHO,1
2017,2,Vias de fato,CAJURU,1
2017,2,Vias de fato,CAMPINA DO SIQUEIRA,1
2017,2,Vias de fato,CAMPO DE SANTANA,1
2017,2,Vias de fato,CENTRO,5
2017,2,Vias de fato,CENTRO CÍVICO,1
2017,2,Vias de fato,CIDADE INDUSTRIAL,2
2017,2,Vias de fato,FANNY,1
2017,2,Vias de fato,FAZENDINHA,1
2017,2,Vias de fato,HAUER,3
2017,2,Vias de fato,NOVO MUNDO,2
2017,2,Vias de fato,PAROLIN,1
2017,2,Vias de fato,SANTO INÁCIO,3
2017,2,Vias de fato,SÃO BRAZ,1
2017,2,Vias de fato,TATUQUARA,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,ALTO BOQUEIRÃO,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,BACACHERI,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,BIGORRILHO,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,BOA VISTA,2
2017,2,Violação de Medida Protetiva Lei Maria da Penha,BUTIATUVINHA,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,CAMPO COMPRIDO,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,CAMPO DE SANTANA,3
2017,2,Violação de Medida Protetiva Lei Maria da Penha,CAPÃO DA IMBUIA,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,CIDADE INDUSTRIAL,3
2017,2,Violação de Medida Protetiva Lei Maria da Penha,FANNY,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,FAZENDINHA,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,PILARZINHO,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,SANTA QUITÉRIA,1
2017,2,Violação de Medida Protetiva Lei Maria da Penha,SÍTIO CERCADO,5
2017,2,Violação de Medida Protetiva Lei Maria da Penha,TATUQUARA,3
2017,2,Violação de Medida Protetiva Lei Maria da Penha,XAXIM,2
2017,2,Vistoria,ABRANCHES,1
2017,2,Vistoria,ALTO BOQUEIRÃO,1
2017,2,Vistoria,BUTIATUVINHA,1
2017,2,Vistoria,CIDADE INDUSTRIAL,4
2017,2,Vistoria,FAZENDINHA,1
2017,2,Vistoria,SÍTIO CERCADO,1
2017,2,Vistoria,TATUQUARA,2
2017,3,Abordagem,ÁGUA VERDE,3
2017,3,Abordagem,ALTO BOQUEIRÃO,1
2017,3,Abordagem,ALTO DA GLÓRIA,2
2017,3,Abordagem,ALTO DA RUA XV,3
2017,3,Abordagem,ATUBA,1
2017,3,Abordagem,AUGUSTA,1
2017,3,Abordagem,BACACHERI,13
2017,3,Abordagem,BAIRRO ALTO,1
2017,3,Abordagem,BARREIRINHA,1
2017,3,Abordagem,BATEL,1
2017,3,Abordagem,BIGORRILHO,1
2017,3,Abordagem,BOA VISTA,5
2017,3,Abordagem,BOQUEIRÃO,10
2017,3,Abordagem,CAJURU,7
2017,3,Abordagem,CAPÃO DA IMBUIA,1
2017,3,Abordagem,CAPÃO RASO,1
2017,3,Abordagem,CASCATINHA,1
2017,3,Abordagem,CENTRO,74
2017,3,Abordagem,CIDADE INDUSTRIAL,16
2017,3,Abordagem,FAZENDINHA,5
2017,3,Abordagem,GANCHINHO,2
2017,3,Abordagem,GUABIROTUBA,2
2017,3,Abordagem,HAUER,1
2017,3,Abordagem,JARDIM BOTÂNICO,3
2017,3,Abordagem,MERCÊS,1
2017,3,Abordagem,PAROLIN,1
2017,3,Abordagem,PILARZINHO,1
2017,3,Abordagem,PORTÃO,5
2017,3,Abordagem,REBOUÇAS,1
2017,3,Abordagem,SANTA CÂNDIDA,2
2017,3,Abordagem,SANTA FELICIDADE,4
2017,3,Abordagem,SANTO INÁCIO,7
2017,3,Abordagem,SÃO FRANCISCO,9
2017,3,Abordagem,SÃO JOÃO,1
2017,3,Abordagem,SÃO LOURENÇO,1
2017,3,Abordagem,SEMINÁRIO,1
2017,3,Abordagem,SÍTIO CERCADO,16
2017,3,Abordagem,TABOÃO,2
2017,3,Abordagem,UMBARÁ,1
2017,3,Achado,CAJURU,1
2017,3,Achado,SÃO FRANCISCO,1
2017,3,Agressão física/verbal,ALTO BOQUEIRÃO,2
2017,3,Agressão física/verbal,ALTO DA GLÓRIA,1
2017,3,Agressão física/verbal,ATUBA,1
2017,3,Agressão física/verbal,BACACHERI,2
2017,3,Agressão física/verbal,BOA VISTA,1
2017,3,Agressão física/verbal,BOQUEIRÃO,1
2017,3,Agressão física/verbal,CABRAL,1
2017,3,Agressão física/verbal,CAJURU,3
2017,3,Agressão física/verbal,CAMPINA DO SIQUEIRA,1
2017,3,Agressão física/verbal,CAMPO COMPRIDO,1
2017,3,Agressão física/verbal,CAXIMBA,1
2017,3,Agressão física/verbal,CENTRO,10
2017,3,Agressão física/verbal,CENTRO CÍVICO,1
2017,3,Agressão física/verbal,CIDADE INDUSTRIAL,1
2017,3,Agressão física/verbal,HAUER,1
2017,3,Agressão física/verbal,JARDIM BOTÂNICO,1
2017,3,Agressão física/verbal,JARDIM DAS AMÉRICAS,1
2017,3,Agressão física/verbal,JARDIM SOCIAL,1
2017,3,Agressão física/verbal,NOVO MUNDO,1
2017,3,Agressão física/verbal,PAROLIN,2
2017,3,Agressão física/verbal,PILARZINHO,2
2017,3,Agressão física/verbal,PINHEIRINHO,2
2017,3,Agressão física/verbal,PORTÃO,3
2017,3,Agressão física/verbal,REBOUÇAS,3
2017,3,Agressão física/verbal,SANTA CÂNDIDA,2
2017,3,Agressão física/verbal,SÃO FRANCISCO,1
2017,3,Agressão física/verbal,SÍTIO CERCADO,5
2017,3,Agressão física/verbal,TATUQUARA,1
2017,3,Agressão física/verbal,XAXIM,2
2017,3,Alarmes,BARREIRINHA,1
2017,3,Alarmes,CAJURU,1
2017,3,Alarmes,CAMPINA DO SIQUEIRA,2
2017,3,Alarmes,CAMPO DE SANTANA,2
2017,3,Alarmes,CAPÃO RASO,1
2017,3,Alarmes,CIDADE INDUSTRIAL,1
2017,3,Alarmes,FAZENDINHA,1
2017,3,Alarmes,LINDÓIA,1
2017,3,Alarmes,NOVO MUNDO,2
2017,3,Alarmes,PILARZINHO,1
2017,3,Alarmes,PINHEIRINHO,1
2017,3,Alarmes,PORTÃO,1
2017,3,Alarmes,SÃO BRAZ,1
2017,3,Alarmes,SÍTIO CERCADO,2
2017,3,Alarmes,TATUQUARA,11
2017,3,Alarmes,UBERABA,1
2017,3,Alarmes,XAXIM,1
2017,3,Aliciamento de menor,ÁGUA VERDE,1
2017,3,Ameaça,ABRANCHES,2
2017,3,Ameaça,AHÚ,1
2017,3,Ameaça,ALTO DA GLÓRIA,1
2017,3,Ameaça,BACACHERI,1
2017,3,Ameaça,BIGORRILHO,1
2017,3,Ameaça,BOM RETIRO,1
2017,3,Ameaça,BOQUEIRÃO,4
2017,3,Ameaça,CAJURU,3
2017,3,Ameaça,CAMPO COMPRIDO,1
2017,3,Ameaça,CAMPO DE SANTANA,1
2017,3,Ameaça,CAPÃO DA IMBUIA,1
2017,3,Ameaça,CAPÃO RASO,3
2017,3,Ameaça,CENTRO,12
2017,3,Ameaça,CIDADE INDUSTRIAL,3
2017,3,Ameaça,CRISTO REI,1
2017,3,Ameaça,FAZENDINHA,2
2017,3,Ameaça,GUAÍRA,1
2017,3,Ameaça,JARDIM BOTÂNICO,1
2017,3,Ameaça,NOVO MUNDO,2
2017,3,Ameaça,ORLEANS,1
2017,3,Ameaça,PINHEIRINHO,2
2017,3,Ameaça,REBOUÇAS,2
2017,3,Ameaça,SÃO BRAZ,1
2017,3,Ameaça,SÃO FRANCISCO,2
2017,3,Ameaça,SÃO LOURENÇO,1
2017,3,Ameaça,SÍTIO CERCADO,6
2017,3,Ameaça,TINGUI,1
2017,3,Ameaça,VILA IZABEL,1
2017,3,Ameaça,XAXIM,2
2017,3,Animais,BAIRRO ALTO,1
2017,3,Animais,BOA VISTA,1
2017,3,Animais,BOQUEIRÃO,1
2017,3,Animais,CAJURU,1
2017,3,Animais,CAMPINA DO SIQUEIRA,1
2017,3,Animais,CIDADE INDUSTRIAL,1
2017,3,Animais,FAZENDINHA,1
2017,3,Animais,GANCHINHO,2
2017,3,Animais,PINHEIRINHO,1
2017,3,Animais,TATUQUARA,1
2017,3,Animais,UMBARÁ,1
2017,3,Apoio,ABRANCHES,2
2017,3,Apoio,ÁGUA VERDE,2
2017,3,Apoio,ALTO BOQUEIRÃO,8
2017,3,Apoio,ALTO DA GLÓRIA,4
2017,3,Apoio,ALTO DA RUA XV,5
2017,3,Apoio,AUGUSTA,2
2017,3,Apoio,BACACHERI,7
2017,3,Apoio,BAIRRO ALTO,6
2017,3,Apoio,BATEL,4
2017,3,Apoio,BIGORRILHO,2
2017,3,Apoio,BOA VISTA,4
2017,3,Apoio,BOM RETIRO,1
2017,3,Apoio,BOQUEIRÃO,10
2017,3,Apoio,BUTIATUVINHA,4
2017,3,Apoio,CABRAL,3
2017,3,Apoio,CACHOEIRA,1
2017,3,Apoio,CAJURU,21
2017,3,Apoio,CAMPO COMPRIDO,2
2017,3,Apoio,CAMPO DE SANTANA,3
2017,3,Apoio,CAPÃO DA IMBUIA,2
2017,3,Apoio,CAPÃO RASO,8
2017,3,Apoio,CASCATINHA,2
2017,3,Apoio,CAXIMBA,1
2017,3,Apoio,CENTRO,36
2017,3,Apoio,CENTRO CÍVICO,2
2017,3,Apoio,CIDADE INDUSTRIAL,21
2017,3,Apoio,CRISTO REI,1
2017,3,Apoio,FANNY,2
2017,3,Apoio,FAZENDINHA,14
2017,3,Apoio,FERRARIA,1
2017,3,Apoio,GANCHINHO,3
2017,3,Apoio,GUABIROTUBA,2
2017,3,Apoio,GUAÍRA,1
2017,3,Apoio,HAUER,3
2017,3,Apoio,HUGO LANGE,1
2017,3,Apoio,JARDIM BOTÂNICO,4
2017,3,Apoio,JARDIM DAS AMÉRICAS,2
2017,3,Apoio,JARDIM SOCIAL,2
2017,3,Apoio,JUVEVÊ,1
2017,3,Apoio,LAMENHA PEQUENA,1
2017,3,Apoio,LINDÓIA,1
2017,3,Apoio,MERCÊS,2
2017,3,Apoio,NOVO MUNDO,2
2017,3,Apoio,ORLEANS,1
2017,3,Apoio,PAROLIN,2
2017,3,Apoio,PILARZINHO,2
2017,3,Apoio,PINHEIRINHO,9
2017,3,Apoio,PORTÃO,7
2017,3,Apoio,PRADO VELHO,1
2017,3,Apoio,REBOUÇAS,5
2017,3,Apoio,SANTA CÂNDIDA,5
2017,3,Apoio,SANTA FELICIDADE,9
2017,3,Apoio,SANTA QUITÉRIA,2
2017,3,Apoio,SANTO INÁCIO,1
2017,3,Apoio,SÃO FRANCISCO,4
2017,3,Apoio,SÃO LOURENÇO,2
2017,3,Apoio,SÍTIO CERCADO,25
2017,3,Apoio,TABOÃO,2
2017,3,Apoio,TATUQUARA,11
2017,3,Apoio,TINGUI,4
2017,3,Apoio,UBERABA,4
2017,3,Apoio,UMBARÁ,2
2017,3,Apoio,VILA IZABEL,1
2017,3,Apoio,VISTA ALEGRE,1
2017,3,Apoio,XAXIM,2
2017,3,Apropriação indébita,SÍTIO CERCADO,1
2017,3,Arrastão,CIDADE INDUSTRIAL,2
2017,3,Arrastão,SÍTIO CERCADO,1
2017,3,Atitude suspeita,ÁGUA VERDE,4
2017,3,Atitude suspeita,ALTO BOQUEIRÃO,2
2017,3,Atitude suspeita,ALTO DA RUA XV,1
2017,3,Atitude suspeita,ATUBA,1
2017,3,Atitude suspeita,BACACHERI,1
2017,3,Atitude suspeita,BAIRRO ALTO,1
2017,3,Atitude suspeita,BATEL,1
2017,3,Atitude suspeita,BIGORRILHO,2
2017,3,Atitude suspeita,BOA VISTA,1
2017,3,Atitude suspeita,BOQUEIRÃO,8
2017,3,Atitude suspeita,CAJURU,2
2017,3,Atitude suspeita,CAMPINA DO SIQUEIRA,4
2017,3,Atitude suspeita,CAMPO COMPRIDO,1
2017,3,Atitude suspeita,CAPÃO DA IMBUIA,1
2017,3,Atitude suspeita,CAPÃO RASO,3
2017,3,Atitude suspeita,CENTRO,12
2017,3,Atitude suspeita,CENTRO CÍVICO,1
2017,3,Atitude suspeita,CIDADE INDUSTRIAL,7
2017,3,Atitude suspeita,FAZENDINHA,2
2017,3,Atitude suspeita,GUAÍRA,1
2017,3,Atitude suspeita,JARDIM BOTÂNICO,2
2017,3,Atitude suspeita,MOSSUNGUÊ,2
2017,3,Atitude suspeita,PAROLIN,1
2017,3,Atitude suspeita,PILARZINHO,1
2017,3,Atitude suspeita,PINHEIRINHO,1
2017,3,Atitude suspeita,PORTÃO,2
2017,3,Atitude suspeita,REBOUÇAS,1
2017,3,Atitude suspeita,SANTA CÂNDIDA,1
2017,3,Atitude suspeita,SANTA FELICIDADE,1
2017,3,Atitude suspeita,SANTO INÁCIO,1
2017,3,Atitude suspeita,SÍTIO CERCADO,7
2017,3,Atitude suspeita,TABOÃO,1
2017,3,Atitude suspeita,TARUMÃ,1
2017,3,Atitude suspeita,TINGUI,1
2017,3,Atitude suspeita,VISTA ALEGRE,1
2017,3,Atitude suspeita,XAXIM,1
2017,3,Atos obscenos/libidinosos,BATEL,1
2017,3,Atos obscenos/libidinosos,BIGORRILHO,1
2017,3,Atos obscenos/libidinosos,CAJURU,3
2017,3,Atos obscenos/libidinosos,CAPÃO RASO,1
2017,3,Atos obscenos/libidinosos,CENTRO,4
2017,3,Atos obscenos/libidinosos,GANCHINHO,1
2017,3,Atos obscenos/libidinosos,JARDIM BOTÂNICO,1
2017,3,Atos obscenos/libidinosos,PORTÃO,1
2017,3,Atos obscenos/libidinosos,SANTA CÂNDIDA,1
2017,3,Atos obscenos/libidinosos,SÃO MIGUEL,2
2017,3,Atos obscenos/libidinosos,VISTA ALEGRE,1
2017,3,Avaria em Equipamento/Patrimônio (não intencional),ALTO BOQUEIRÃO,1
2017,3,Avaria em Equipamento/Patrimônio (não intencional),CIDADE INDUSTRIAL,1
2017,3,Averiguação (Defesa Civil),ALTO DA GLÓRIA,1
2017,3,Banho em local impróprio,VISTA ALEGRE,1
2017,3,Conduta inconveniente,ALTO DA GLÓRIA,1
2017,3,Construção Irregular,CAMPO DE SANTANA,1
2017,3,Construção Irregular,PORTÃO,1
2017,3,Construção Irregular,TATUQUARA,2
2017,3,Corte irregular de árvore,CENTRO CÍVICO,1
2017,3,Criança perdida/desaparecida,SANTO INÁCIO,1
2017,3,Crime ambiental,CENTRO,1
2017,3,Dano,ABRANCHES,1
2017,3,Dano,ÁGUA VERDE,4
2017,3,Dano,AHÚ,1
2017,3,Dano,ALTO BOQUEIRÃO,4
2017,3,Dano,ALTO DA GLÓRIA,5
2017,3,Dano,ALTO DA RUA XV,1
2017,3,Dano,AUGUSTA,1
2017,3,Dano,BAIRRO ALTO,2
2017,3,Dano,BARREIRINHA,2
2017,3,Dano,BATEL,3
2017,3,Dano,BIGORRILHO,1
2017,3,Dano,BOA VISTA,3
2017,3,Dano,BOQUEIRÃO,8
2017,3,Dano,BUTIATUVINHA,1
2017,3,Dano,CABRAL,2
2017,3,Dano,CAJURU,12
2017,3,Dano,CAMPINA DO SIQUEIRA,3
2017,3,Dano,CAMPO DE SANTANA,1
2017,3,Dano,CAPÃO DA IMBUIA,1
2017,3,Dano,CAPÃO RASO,3
2017,3,Dano,CAXIMBA,1
2017,3,Dano,CENTRO,23
2017,3,Dano,CIDADE INDUSTRIAL,16
2017,3,Dano,CRISTO REI,1
2017,3,Dano,FAZENDINHA,3
2017,3,Dano,GANCHINHO,2
2017,3,Dano,GUAÍRA,1
2017,3,Dano,HAUER,4
2017,3,Dano,JARDIM BOTÂNICO,3
2017,3,Dano,JARDIM DAS AMÉRICAS,1
2017,3,Dano,JUVEVÊ,1
2017,3,Dano,MOSSUNGUÊ,1
2017,3,Dano,NOVO MUNDO,5
2017,3,Dano,ORLEANS,1
2017,3,Dano,PAROLIN,2
2017,3,Dano,PILARZINHO,1
2017,3,Dano,PINHEIRINHO,3
2017,3,Dano,PORTÃO,2
2017,3,Dano,PRADO VELHO,1
2017,3,Dano,REBOUÇAS,4
2017,3,Dano,SANTA CÂNDIDA,4
2017,3,Dano,SANTA FELICIDADE,1
2017,3,Dano,SANTA QUITÉRIA,2
2017,3,Dano,SANTO INÁCIO,3
2017,3,Dano,SÃO FRANCISCO,2
2017,3,Dano,SÃO JOÃO,1
2017,3,Dano,SÃO MIGUEL,1
2017,3,Dano,SÍTIO CERCADO,13
2017,3,Dano,TATUQUARA,3
2017,3,Dano,TINGUI,2
2017,3,Dano,UBERABA,2
2017,3,Dano,UMBARÁ,2
2017,3,Dano,XAXIM,1
2017,3,Desabamento,FAZENDINHA,1
2017,3,Desacato,HUGO LANGE,1
2017,3,Desacato,TATUQUARA,1
2017,3,Desaparecimento,ALTO DA RUA XV,1
2017,3,Desinteligência,ALTO DA GLÓRIA,1
2017,3,Desinteligência,AUGUSTA,1
2017,3,Desinteligência,BACACHERI,5
2017,3,Desinteligência,BOQUEIRÃO,1
2017,3,Desinteligência,CAMPINA DO SIQUEIRA,1
2017,3,Desinteligência,CAPÃO RASO,2
2017,3,Desinteligência,CENTRO,5
2017,3,Desinteligência,CIDADE INDUSTRIAL,2
2017,3,Desinteligência,HAUER,1
2017,3,Desinteligência,SANTA CÂNDIDA,1
2017,3,Desinteligência,SÃO FRANCISCO,1
2017,3,Desobediência,BOA VISTA,1
2017,3,Desobediência,CAJURU,1
2017,3,Desobediência,SÍTIO CERCADO,1
2017,3,Disparo de arma,ATUBA,1
2017,3,Disparo de arma,CAJURU,1
2017,3,Disparo de arma,CENTRO,1
2017,3,Disparo de arma,CENTRO CÍVICO,1
2017,3,Disparo de arma,PINHEIRINHO,1
2017,3,Disparo de arma,SÍTIO CERCADO,1
2017,3,Disparo de arma,UBERABA,5
2017,3,Embriaguez,XAXIM,1
2017,3,Encaminhamento,BACACHERI,1
2017,3,Encaminhamento,BIGORRILHO,2
2017,3,Encaminhamento,CENTRO,5
2017,3,Encaminhamento,PILARZINHO,1
2017,3,Encaminhamento,SANTA CÂNDIDA,1
2017,3,Escolta,ÁGUA VERDE,1
2017,3,Escolta,BIGORRILHO,1
2017,3,Estupro,PINHEIRINHO,1
2017,3,Estupro,SÍTIO CERCADO,1
2017,3,Furto,ÁGUA VERDE,2
2017,3,Furto,ALTO BOQUEIRÃO,1
